campaign_id,item_id,platform,post_id,user_id,timestamp,post_text,hashtags,country,region,city,sentiment_score,sentiment_label,topic_classification,ad_mention,emoji_score
CMP001,ITEM_1043,Facebook,3dc9505a-09f6-4034-85a3-115ae1e6a4bc,user_557,8/5/2025 10:46,Score address any war daughter top commercial hold box character author against Congress.,['#SummerKicks'],USA,California,Los Angeles,0.43,Positive,Ad Feedback,FALSE,0
CMP002,ITEM_1041,YouTube,65fd1048-29f0-4950-8b93-b04badcc987a,user_994,8/7/2025 4:02,Thought fear cut camera executive do management ask loss ever tend near citizen.,['#SneakerDrop'],USA,California,Los Angeles,-0.83,Negative,Product Review,TRUE,0
CMP005,ITEM_1013,YouTube,2296bf5b-004e-424c-b61a-54bac7794fc1,user_221,9/10/2025 15:15,Figure air clear book stay police rise indicate life range stuff bed into item.,['#RunFast2025'],USA,Washington,Seattle,-0.45,Negative,Ad Feedback,FALSE,1
CMP002,ITEM_1034,Facebook,d9368e38-18d4-4149-b5a9-b2e890a12bf4,user_817,7/18/2025 2:11,Interesting door second television best then thousand claim interesting others bag.,['#RunFast2025'],USA,Texas,Dallas,-0.09,Neutral,Ad Feedback,FALSE,1
CMP005,ITEM_1020,Instagram,d28f8ada-5bdf-4dc8-b6cd-75916cae705c,user_178,8/9/2025 15:16,Arm development across man step ability add.,['#SummerKicks'],USA,California,Los Angeles,0.59,Positive,Ad Feedback,TRUE,3
CMP004,ITEM_1049,Facebook,1ae87a91-cbbf-4151-9844-c6f577c8cace,user_525,5/12/2025 10:34,Ago peace development hand suggest a wall student change figure name.,['#FootwearGoals'],USA,Texas,Dallas,0.46,Positive,Ad Feedback,FALSE,3
CMP001,ITEM_1003,TikTok,dbb03b43-5ef7-47b5-9f36-a8ea54799d72,user_867,9/25/2025 21:04,Card hard ahead support energy officer build free recently individual report head program section.,['#FitInStyle'],USA,Massachusetts,Boston,0,Neutral,Brand Perception,TRUE,0
CMP003,ITEM_1038,Twitter,442b28bd-3610-4c61-aaf0-5aea4a62560e,user_67,7/25/2025 16:39,He later bring stop report rather whole would power pull form type.,['#RunFast2025'],USA,Arizona,Phoenix,0.02,Neutral,Delivery,FALSE,4
CMP005,ITEM_1018,TikTok,b3fcd1c3-3061-4c9c-b52a-b4a458887994,user_517,8/14/2025 12:51,Difference thus feel here manage from authority land agreement.,['#FootwearGoals'],USA,Massachusetts,Boston,0.79,Positive,Product Review,FALSE,3
CMP002,ITEM_1026,Facebook,0c21caf3-268b-49b3-aee4-c103a8110a99,user_847,5/28/2025 22:03,Gun pretty under benefit return carry American discuss.,['#FitInStyle'],USA,Massachusetts,Boston,0.37,Positive,Brand Perception,FALSE,5
CMP003,ITEM_1023,Twitter,0a625d66-94ed-4c0f-b38b-cd0b45560d0b,user_703,6/20/2025 21:34,Themselves type with war reduce name mention position natural still activity ready ball.,['#FitInStyle'],USA,Texas,Dallas,0.36,Positive,Brand Perception,TRUE,5
CMP003,ITEM_1008,YouTube,5b4e6bd4-e17c-4134-a296-5d40a11cb963,user_61,5/15/2025 22:57,Reason pull language talk large truth maintain baby identify operation director agreement.,['#FootwearGoals'],USA,Colorado,Denver,0.03,Neutral,Brand Perception,FALSE,5
CMP004,ITEM_1046,Instagram,0ac73085-3e6e-4c25-b3ed-ba80a0c96b09,user_991,8/26/2025 0:05,Leader series before garden under despite thank.,['#SummerKicks'],USA,California,San Diego,0.37,Positive,Product Review,TRUE,5
CMP004,ITEM_1014,Instagram,3cc79bdf-b053-4977-9c48-1248d5002f56,user_358,5/9/2025 1:13,Down across star his action a voice even among cold myself.,['#FootwearGoals'],USA,Washington,Seattle,0.49,Positive,Product Review,FALSE,4
CMP005,ITEM_1039,YouTube,4466370b-21c0-47b6-88f6-917355e37a53,user_26,6/6/2025 21:40,Avoid its of economic network that head still full age example through.,['#FootwearGoals'],USA,Texas,Austin,-0.81,Negative,Product Review,FALSE,5
CMP003,ITEM_1021,Facebook,001ef8e7-d75f-43a3-b989-7123c89da7e3,user_6,7/14/2025 6:40,Watch possible old operation yes environment move ever often end instead manage although.,['#RunFast2025'],USA,Florida,Miami,-0.02,Neutral,Product Review,TRUE,0
CMP005,ITEM_1013,TikTok,3df0fd62-7c0c-4040-beaa-0d97e965f90e,user_429,4/29/2025 23:51,Indicate gas travel painting five sometimes teacher course price politics language plant.,['#FitInStyle'],USA,Washington,Seattle,0.52,Positive,Delivery,TRUE,0
CMP002,ITEM_1010,YouTube,d422b07f-c5a5-4a33-b0c2-2bb16c2be7e1,user_50,7/29/2025 19:35,Cost end fall step institution behind yourself.,['#SneakerDrop'],USA,Arizona,Phoenix,0.6,Positive,Brand Perception,FALSE,2
CMP002,ITEM_1048,YouTube,4a73a874-dd3a-4f62-b0e4-4f947ccd32d1,user_116,5/30/2025 23:55,Tax sure security we fund think officer another box eat.,['#SummerKicks'],USA,Massachusetts,Boston,0.77,Positive,Brand Perception,FALSE,0
CMP002,ITEM_1025,YouTube,bfa79e3e-3faa-4d90-ad6a-7009e943b7de,user_56,5/8/2025 23:42,Book save officer day herself entire.,['#SneakerDrop'],USA,Illinois,Chicago,0.45,Positive,Product Review,FALSE,2
CMP003,ITEM_1007,Instagram,4d63beef-e602-4b2c-a56c-c1a0072afc06,user_509,9/12/2025 10:33,Improve beautiful little no his responsibility hard reason student data to how member.,['#FitInStyle'],USA,Florida,Miami,0.67,Positive,Product Review,FALSE,0
CMP004,ITEM_1047,Instagram,886a169f-6707-43cd-b42a-d1c334b8f18a,user_446,9/23/2025 2:23,Billion energy kind PM call exist nice wait large.,['#SneakerDrop'],USA,Georgia,Atlanta,-0.4,Negative,Brand Perception,FALSE,5
CMP004,ITEM_1018,Instagram,46731b5d-ee4f-459e-a2c0-7ac5d9ee39c9,user_414,4/19/2025 0:30,Station possible term interesting list agent.,['#SneakerDrop'],USA,Washington,Seattle,0.96,Positive,Brand Perception,FALSE,0
CMP004,ITEM_1006,Twitter,a1ae6db3-8efa-4320-a2bc-a1973ea17722,user_446,5/17/2025 4:32,Measure pass type both same trial.,['#FootwearGoals'],USA,Massachusetts,Boston,-0.02,Neutral,Delivery,FALSE,1
CMP003,ITEM_1049,Twitter,752c6a78-b51a-4a01-8a2c-71c416c6deda,user_78,9/13/2025 3:18,Region he stop exist me generation future PM vote return produce process other.,['#FootwearGoals'],USA,Texas,Austin,0.66,Positive,Delivery,FALSE,5
CMP002,ITEM_1015,Instagram,98913919-0dc4-4e55-831a-3a8551a462ee,user_149,6/30/2025 3:33,By consider product work yet believe.,['#SummerKicks'],USA,Illinois,Chicago,0.41,Positive,Ad Feedback,TRUE,5
CMP004,ITEM_1029,YouTube,0f74c1aa-cd12-4312-b7dd-16f35ba1d87d,user_778,6/11/2025 3:13,Democratic fund yeah everything agent entire sign involve under leader.,['#FootwearGoals'],USA,Georgia,Atlanta,0.08,Neutral,Delivery,FALSE,1
CMP004,ITEM_1004,TikTok,f2266ad8-938b-470c-a0e7-5d99b0609996,user_452,5/3/2025 9:19,Find court price rise customer past should technology.,['#SummerKicks'],USA,Arizona,Phoenix,-0.03,Neutral,Ad Feedback,FALSE,3
CMP004,ITEM_1002,Instagram,46158ba5-85c3-4638-ab46-368fe59ba9a7,user_377,9/10/2025 14:31,Admit else call study picture writer enjoy never white happen us.,['#SummerKicks'],USA,Texas,Dallas,0.1,Neutral,Ad Feedback,FALSE,3
CMP005,ITEM_1035,Instagram,d034a018-1453-4035-95cb-05dc16dee5b0,user_460,5/26/2025 10:03,Whom save stay need important street such already pressure strong lot.,['#FootwearGoals'],USA,Texas,Austin,0.72,Positive,Product Review,TRUE,3
CMP001,ITEM_1021,Instagram,a2fbda82-b76d-40a4-b36e-3fd5c4c8f5ae,user_516,9/14/2025 1:05,Institution wife detail police mention wonder base lead office next.,['#RunFast2025'],USA,California,Los Angeles,0.61,Positive,Brand Perception,TRUE,2
CMP003,ITEM_1018,TikTok,67eee363-8376-4d5c-af9b-10f5977531be,user_418,5/27/2025 2:54,Kitchen personal hospital field resource hot enjoy draw.,['#SummerKicks'],USA,Texas,Austin,0.06,Neutral,Delivery,TRUE,2
CMP001,ITEM_1035,TikTok,690c633b-19ea-4055-9b50-241aca0ae542,user_290,9/13/2025 22:51,Investment score its cut scene member growth good statement.,['#SummerKicks'],USA,Florida,Orlando,-0.32,Negative,Product Review,FALSE,0
CMP005,ITEM_1042,Twitter,682ae46f-7ca8-4e30-98cd-1e5b6c688d9f,user_938,7/22/2025 8:19,Imagine price yeah scientist author suggest catch writer.,['#SummerKicks'],USA,Arizona,Phoenix,-0.51,Negative,Brand Perception,TRUE,4
CMP001,ITEM_1019,YouTube,5687bb3f-7d51-49c6-8a32-5e2fbd697c3e,user_385,9/16/2025 0:14,Field cell fill million fish know person every.,['#SummerKicks'],USA,Florida,Miami,0.07,Neutral,Ad Feedback,FALSE,4
CMP003,ITEM_1001,Facebook,5c177b86-1d8b-4be6-9e23-7c4a622e0fa0,user_316,9/22/2025 1:00,Important enter physical other instead stand article store say bank attention.,['#RunFast2025'],USA,Illinois,Chicago,0.84,Positive,Product Review,TRUE,1
CMP002,ITEM_1004,Facebook,d06609ba-7a45-4845-8376-2257d1230fba,user_864,9/13/2025 13:57,Professor professional as material option guess amount at everybody stage indicate wish.,['#SneakerDrop'],USA,Colorado,Denver,-0.42,Negative,Ad Feedback,FALSE,4
CMP002,ITEM_1038,TikTok,d725fbd2-603a-4248-9b0d-7f77fa499530,user_157,4/17/2025 22:23,Form while according system hard guess skin.,['#RunFast2025'],USA,Florida,Miami,-0.46,Negative,Product Review,FALSE,0
CMP004,ITEM_1023,Twitter,d9bb37ab-551a-499b-8481-7ff613ea09f6,user_992,6/26/2025 11:46,Soon right wife hour turn fly artist three night oil board.,['#FitInStyle'],USA,California,San Diego,0.82,Positive,Brand Perception,TRUE,4
CMP002,ITEM_1019,TikTok,8430709d-ce82-4451-bc49-672ca4b2a4d7,user_925,5/6/2025 20:50,Itself likely expert interesting than opportunity.,['#RunFast2025'],USA,Washington,Seattle,0.01,Neutral,Brand Perception,FALSE,2
CMP004,ITEM_1032,YouTube,655e2352-cb88-494c-afcb-716abf675ee2,user_428,7/18/2025 12:56,Happy born evening research join walk amount low daughter guy.,['#RunFast2025'],USA,Illinois,Chicago,-0.9,Negative,Delivery,TRUE,5
CMP004,ITEM_1023,YouTube,e78959cb-61f2-4dc6-898b-65bc8b4edcee,user_956,4/23/2025 17:41,Policy agency center level cold chance sister to moment clearly laugh sense prevent.,['#SneakerDrop'],USA,Florida,Orlando,-0.4,Negative,Delivery,TRUE,1
CMP003,ITEM_1028,YouTube,8b60fe9a-9ad8-4c07-bd66-4d786448b3c9,user_150,8/5/2025 21:49,Purpose where hold commercial every ever government.,['#FitInStyle'],USA,Texas,Dallas,-0.84,Negative,Brand Perception,FALSE,0
CMP004,ITEM_1003,TikTok,4006bc0c-6d8e-4dc5-8ed1-5f95917a9fe7,user_514,9/10/2025 16:39,Yet civil local charge class marriage list.,['#SummerKicks'],USA,Illinois,Chicago,0.36,Positive,Product Review,TRUE,2
CMP001,ITEM_1045,Facebook,c5f5643a-903c-477b-bc62-93565cb68355,user_810,8/3/2025 23:11,Environment prepare condition phone response different show child paper better relate.,['#RunFast2025'],USA,Florida,Miami,0.94,Positive,Brand Perception,TRUE,5
CMP004,ITEM_1028,YouTube,c204a766-37fe-43e6-b379-802d270a7cae,user_5,6/30/2025 5:00,Specific stop become free set book this.,['#SneakerDrop'],USA,California,Los Angeles,0.88,Positive,Brand Perception,TRUE,2
CMP002,ITEM_1019,Instagram,b3e9dfa8-e011-48ea-8da3-b73871d2c6a6,user_48,9/4/2025 1:42,Game story side base over blood.,['#RunFast2025'],USA,Massachusetts,Boston,0.02,Neutral,Ad Feedback,TRUE,3
CMP005,ITEM_1034,Instagram,49baa51e-ac9c-4c79-abb4-96018ad9714b,user_647,9/25/2025 1:44,Weight indeed investment capital story water upon coach wear similar vote.,['#FootwearGoals'],USA,California,San Diego,0.4,Positive,Brand Perception,TRUE,4
CMP003,ITEM_1015,YouTube,345bb791-4ffc-4446-8778-4fce660e595e,user_426,7/13/2025 15:02,Chance reality no short inside cover trip mention team base quite benefit leave.,['#RunFast2025'],USA,Texas,Austin,0,Neutral,Delivery,TRUE,4
CMP005,ITEM_1032,YouTube,7847372e-d89d-4a9f-9f02-e1405593f564,user_567,8/5/2025 13:14,Nor great ask case economic try.,['#SneakerDrop'],USA,Massachusetts,Boston,-0.97,Negative,Brand Perception,FALSE,2
CMP001,ITEM_1022,Instagram,61a6cf02-87a8-485a-ad62-53a69ba8eda5,user_353,7/26/2025 6:35,Field sort authority process garden head moment capital force action series become professor.,['#RunFast2025'],USA,Florida,Orlando,-0.08,Neutral,Delivery,TRUE,0
CMP003,ITEM_1034,Facebook,2cfb69e3-79f2-4b99-9117-9952d5c2b050,user_833,4/19/2025 0:28,Support newspaper program likely recognize join coach fire site have threat throughout.,['#RunFast2025'],USA,Texas,Austin,0.79,Positive,Product Review,TRUE,0
CMP004,ITEM_1002,Facebook,8daf8f88-3f9c-4723-a73f-a6233371ef81,user_206,5/19/2025 14:18,Often people history base set break keep mention your design another.,['#SneakerDrop'],USA,Illinois,Chicago,-0.78,Negative,Delivery,FALSE,4
CMP004,ITEM_1016,Instagram,1dc6615e-d44b-4c35-ac98-978efa77fa58,user_771,4/29/2025 11:05,Arm writer difference easy also wait hear yeah.,['#RunFast2025'],USA,Arizona,Phoenix,0.85,Positive,Delivery,FALSE,0
CMP003,ITEM_1027,TikTok,480ed758-43da-4d9a-92ea-5c0ce3dd995d,user_761,7/19/2025 6:06,Would least specific forward off commercial me someone cultural especially everybody film film.,['#FitInStyle'],USA,Massachusetts,Boston,0.43,Positive,Brand Perception,FALSE,4
CMP003,ITEM_1005,TikTok,50160086-69df-46a3-a261-9228e8518277,user_80,8/20/2025 15:58,Both home me director structure agent.,['#FitInStyle'],USA,California,San Diego,-0.87,Negative,Delivery,FALSE,0
CMP001,ITEM_1020,Facebook,9dbf51a7-8b9f-493b-8893-e7cdbf938e79,user_313,3/31/2025 6:23,Onto down last around structure remember coach.,['#FitInStyle'],USA,California,San Diego,-0.88,Negative,Brand Perception,FALSE,3
CMP001,ITEM_1046,Facebook,c881a311-ab0b-4130-a89c-4a67bc7b0bff,user_629,7/12/2025 13:30,After model glass view along much myself despite.,['#FitInStyle'],USA,Arizona,Phoenix,0.06,Neutral,Ad Feedback,TRUE,5
CMP004,ITEM_1023,YouTube,00a259f9-88df-477c-a356-c4ac2cc44d3c,user_820,5/21/2025 20:10,Expert defense turn truth network time focus not.,['#RunFast2025'],USA,California,Los Angeles,0.73,Positive,Brand Perception,TRUE,1
CMP001,ITEM_1015,Facebook,21d305d6-daad-493b-adc3-421c5736785b,user_370,4/17/2025 14:19,Agent detail standard people force consider.,['#FitInStyle'],USA,California,San Diego,0.41,Positive,Brand Perception,FALSE,2
CMP004,ITEM_1048,Instagram,4e9aac20-d543-4224-96e9-6a678139aa58,user_587,5/17/2025 15:26,Account you week old suffer suddenly almost want once.,['#RunFast2025'],USA,Colorado,Denver,0.52,Positive,Delivery,TRUE,0
CMP001,ITEM_1047,Twitter,ce77a388-60c6-4e69-8f67-e9802c057d6a,user_511,8/24/2025 3:27,Movement production civil cold opportunity how agent security.,['#FootwearGoals'],USA,Massachusetts,Boston,-0.92,Negative,Delivery,FALSE,1
CMP005,ITEM_1018,TikTok,4ffd2d9c-28ae-4db8-84fc-66b4837753a4,user_204,7/24/2025 6:40,Follow company him rate ask build total.,['#SneakerDrop'],USA,Florida,Miami,-0.68,Negative,Brand Perception,TRUE,5
CMP003,ITEM_1042,Facebook,0bc5f899-eae0-4642-b210-fad2cba5c562,user_726,9/3/2025 19:12,Resource collection rise doctor clear through study.,['#SneakerDrop'],USA,Colorado,Denver,0.08,Neutral,Product Review,TRUE,2
CMP005,ITEM_1014,Instagram,15d21fcf-c6ea-4b87-8859-5f83269cd0d9,user_205,9/18/2025 3:52,Ago successful hand argue central sit as might focus at.,['#RunFast2025'],USA,Illinois,Chicago,-0.98,Negative,Delivery,FALSE,4
CMP002,ITEM_1039,Instagram,d4449ead-57de-4046-ac6e-98ca2a85cb42,user_67,9/11/2025 19:11,All against great only size research section to admit carry strong.,['#SummerKicks'],USA,Massachusetts,Boston,-0.5,Negative,Brand Perception,FALSE,4
CMP001,ITEM_1008,Facebook,449dde31-5b4f-43e5-9b69-9956731e83d0,user_657,7/26/2025 9:31,However as machine word very five which discover key Mr reach indicate any.,['#SneakerDrop'],USA,Georgia,Atlanta,0.66,Positive,Product Review,TRUE,1
CMP004,ITEM_1032,Instagram,229f232b-3503-414f-a2c9-ee3ef0d35644,user_851,9/12/2025 20:49,Whose claim realize high measure none over world expert.,['#SneakerDrop'],USA,Colorado,Denver,0.42,Positive,Delivery,TRUE,2
CMP005,ITEM_1018,Instagram,80a1d0ed-bcf3-43cf-b3e3-3263f90b931d,user_256,9/1/2025 18:12,Offer line reality science offer of development wife own check machine customer after.,['#RunFast2025'],USA,Texas,Austin,-0.81,Negative,Delivery,TRUE,4
CMP002,ITEM_1037,YouTube,bbe05057-f84c-4518-bf41-ba0cbb50ca40,user_157,5/23/2025 3:28,Network though but everything marriage difficult speech theory.,['#RunFast2025'],USA,Texas,Austin,0.08,Neutral,Delivery,TRUE,0
CMP001,ITEM_1002,YouTube,085b4819-8485-4938-a1b2-50bc36ebf558,user_271,8/15/2025 18:18,Affect democratic prepare position have heart thought last generation news attention.,['#RunFast2025'],USA,California,San Diego,0.75,Positive,Brand Perception,FALSE,5
CMP003,ITEM_1030,Twitter,0f43cea9-bf66-4a30-b39b-2254304dbf78,user_824,7/30/2025 8:48,Approach million land yourself Democrat information reveal whole research across.,['#FitInStyle'],USA,Arizona,Phoenix,0.78,Positive,Product Review,FALSE,3
CMP004,ITEM_1029,Twitter,e1d35b53-7f6a-4912-aeca-0ff483eeb77a,user_348,5/31/2025 13:44,Expect on vote mention third buy somebody remember occur.,['#FootwearGoals'],USA,Florida,Miami,0.8,Positive,Delivery,FALSE,1
CMP003,ITEM_1032,YouTube,bfb5666e-0119-4191-bc15-0b575ae1897b,user_108,4/13/2025 9:23,Season base skin soldier pull find effect simple skin.,['#SummerKicks'],USA,Illinois,Chicago,0.49,Positive,Product Review,TRUE,0
CMP001,ITEM_1018,TikTok,ce12d99c-a779-4a85-a3d7-e7dd453d1baa,user_884,7/30/2025 18:09,Thousand value third economy open out threat main.,['#FootwearGoals'],USA,Massachusetts,Boston,0.91,Positive,Product Review,FALSE,4
CMP003,ITEM_1012,Twitter,cca878f5-afb2-4b45-be4e-c1cb315ead74,user_510,4/2/2025 14:35,Side art maintain bad say job attorney.,['#FootwearGoals'],USA,Georgia,Atlanta,0.52,Positive,Ad Feedback,TRUE,3
CMP005,ITEM_1029,Twitter,4d90db2a-58c4-4305-8b59-739ec6d71953,user_220,7/13/2025 9:05,Public person argue follow stay easy although case experience center listen.,['#FootwearGoals'],USA,Washington,Seattle,0.5,Positive,Brand Perception,FALSE,4
CMP001,ITEM_1006,TikTok,ad779fb5-fc36-419e-b87f-d0f2867f04bd,user_137,5/8/2025 13:07,Want school break recently because at beyond voice example old.,['#SummerKicks'],USA,Florida,Orlando,0.58,Positive,Ad Feedback,FALSE,0
CMP005,ITEM_1035,Twitter,2dd38788-b28d-45b4-a9ed-e8b34d696f12,user_371,8/8/2025 20:16,Man never could interest sit everyone.,['#FootwearGoals'],USA,Arizona,Phoenix,0.65,Positive,Delivery,TRUE,1
CMP001,ITEM_1025,Facebook,199bf329-df2c-4610-a9ab-dc0c3c1b02e5,user_813,8/3/2025 15:57,Finish none either leave town win street even really about serve image.,['#SummerKicks'],USA,Colorado,Denver,-0.47,Negative,Product Review,FALSE,4
CMP001,ITEM_1002,Instagram,a10b63b5-7d8a-469f-ad32-6158dcd4b96b,user_140,7/18/2025 1:37,Sea a can different evening draw perhaps network year play this cause left.,['#SummerKicks'],USA,Georgia,Atlanta,-0.07,Neutral,Product Review,FALSE,4
CMP003,ITEM_1010,TikTok,5af61482-4e7e-491b-8c82-b948a64408d6,user_631,6/24/2025 1:14,Thousand shake thought technology study eat knowledge wife.,['#SummerKicks'],USA,California,San Diego,0.88,Positive,Brand Perception,FALSE,3
CMP001,ITEM_1023,Facebook,1bee1e8a-278f-4945-a375-470ba92a5943,user_689,6/20/2025 23:37,Evidence Democrat technology end time black experience current police politics go.,['#SneakerDrop'],USA,Massachusetts,Boston,0.06,Neutral,Ad Feedback,FALSE,2
CMP005,ITEM_1036,Twitter,62f7a245-ec9e-4e6f-910d-985cdaba8303,user_738,5/19/2025 19:24,Right loss girl economic born ask compare bank safe blood voice guess off.,['#SneakerDrop'],USA,California,San Diego,0.67,Positive,Brand Perception,TRUE,5
CMP002,ITEM_1002,YouTube,8a876397-8fc3-4937-a077-9d13073130d6,user_970,7/16/2025 23:47,Nothing itself material interest hand option nor table her tree cup up.,['#SneakerDrop'],USA,Illinois,Chicago,0.52,Positive,Product Review,FALSE,5
CMP002,ITEM_1026,YouTube,801c7c67-cc70-4ebf-9c59-7d0e25065186,user_793,6/16/2025 9:59,Animal impact difficult six address owner type think director kitchen candidate.,['#FootwearGoals'],USA,Georgia,Atlanta,-0.48,Negative,Ad Feedback,TRUE,4
CMP002,ITEM_1035,Facebook,c99d4eca-2d2f-42ed-a4c3-8654e8a80459,user_678,7/18/2025 6:24,Wrong smile sport entire mouth particularly difference enjoy throughout.,['#FitInStyle'],USA,Colorado,Denver,0.97,Positive,Brand Perception,FALSE,4
